ABN|FundName|USI|ProductName|ContributionRestrictions|From|To
38031646576|GAVAN PATRICK O'CONNOR PRIVATE SUPERANNUATION FUND|38031646576001|Gavan Patrick O'connor Private Superannuation Fund|N|2013-07-01|9999-12-31
38065499506|B JONES PRIVATE ALLOCATED PENSION FUND|38065499506001|B Jones Private Allocated Pension Fund|N|2013-07-01|9999-12-31
38090780422|THE R F KERENYI PRIVATE SUPERANNUATION FUND|38090780422001|The R F Kerenyi Private Superannuation Fund|N|2013-07-01|9999-12-31
38173181419|JACOBUS & JEAN VAN BRUCHEM PAPF|38173181419001|Jacobus & Jean Van Bruchem Papf|N|2013-07-01|9999-12-31
38225216456|GRDUNN PRIVATE ALLOCATED PENSION FUND|38225216456001|GR Dunn Private Allocated Pension Fund|N|2013-07-01|9999-12-31
38228343067|R I SHOESMITH PRIVATE SUPERANNUATION FUND|38228343067001|R I Shoesmith Private Superannuation Fund|N|2013-07-01|9999-12-31
38269369001|BERNARD WILLIAM MCMAHON PERSONAL SUPER|38269369001001|Bernard William McMahon Private Super Fund|N|2013-07-01|9999-12-31
38287286071|J H LUSH PRIVATE SUPERANNUATION FUND|38287286071001|J H Lush Private Superannuation Fund|N|2013-07-01|9999-12-31
38349800839|The Trustee for Viemeier Bernd Super Fund|38349800839001|Viemeier Bernd Super Fund|N|2013-07-01|9999-12-31
38397796207|G A HOLLIS PRIVATE SUPERANNUATION FUND|38397796207001|G A Hollis Private Superannuation Fund|N|2013-07-01|9999-12-31
38409553940|TSETIS RETIREMENT FUND|38409553940001|Tsetis Retirement Fund|N|2018-11-05|9999-12-31
38413148007|Hill Family Superannuation Fund|38413148007001|Hill Family Superannuation Fund|N|2013-07-01|2019-06-30
38481738947|SYA MAK SUPERANNUATION FUND|38481738947001|Sya Mak Superannuation Fund|N|2013-07-01|9999-12-31
38489165929|CLAUDIO ZANNINO PRIVATE SUPERANNUATION FUND|38489165929001|Claudio Zannino Private Superannuation Fund|N|2013-07-01|9999-12-31
38559863761|VOLLEMA SUPERANNUATION FUND|38559863761001|Vollema Superannuation Fund|N|2013-07-01|9999-12-31
38574259577|COUTTS FAMILY SUPERANNUATION FUND|38574259577001|Coutts Family Superannuation Fund|N|2013-07-01|9999-12-31
38763585667|Les Cook Superannuation Fund|38763585667001|Les Cook Superannuation Fund|N|2013-07-01|9999-12-31
38840168926|MOORE SUPERANNUATION FUND|38840168926001|Moore Superannuation Fund|N|2013-07-01|9999-12-31
38876896681|The Trustee for AVANTEOS SUPERANNUATION TRUST|38876896681001|FirstWrap Plus Super and Pension|N|2013-12-09|9999-12-31
38876896681|The Trustee for AVANTEOS SUPERANNUATION TRUST|38876896681002|Investment Exchange Retirement Service|N|2013-12-09|9999-12-31
38876896681|The Trustee for AVANTEOS SUPERANNUATION TRUST|38876896681003|Beacon Superannuation and Pension Service|N|2013-12-09|9999-12-31
38876896681|The Trustee for AVANTEOS SUPERANNUATION TRUST|38876896681004|Commonwealth Private Super and Pension Service|N|2013-12-09|9999-12-31
38876896681|The Trustee for AVANTEOS SUPERANNUATION TRUST|38876896681005|encircle Superannuation Service|N|2013-12-09|9999-12-31
38876896681|The Trustee for AVANTEOS SUPERANNUATION TRUST|38876896681006|Momentum Wealth Management Super and Pension|N|2013-12-09|9999-12-31
38876896681|The Trustee for AVANTEOS SUPERANNUATION TRUST|38876896681007|Omniport Superannuation and Pension Service|N|2013-12-09|9999-12-31
38876896681|The Trustee for AVANTEOS SUPERANNUATION TRUST|38876896681008|Northhaven Financial Management Super Wrap|N|2013-12-09|9999-12-31
38876896681|The Trustee for AVANTEOS SUPERANNUATION TRUST|38876896681009|Vantage Portfolio Solutions Super and Pension|N|2013-12-09|9999-12-31
38876896681|The Trustee for AVANTEOS SUPERANNUATION TRUST|38876896681010|FirstWrap Super and Pension|N|2013-12-09|9999-12-31
38876896681|The Trustee for AVANTEOS SUPERANNUATION TRUST|38876896681011|Commonwealth Private Super and Pension Account|N|2014-01-22|9999-12-31
38941466484|GALLOP FAMILY SUPER FUND|38941466484001|Gallop Family Super Fund|N|2013-07-01|9999-12-31
38947288462|NC & SE BRIGGS PRIVATE SUPERANNUATION FUND|38947288462001|Nc & Se Briggs Private Superannuation Fund|N|2013-07-01|9999-12-31
39161090872|JARVIN JUDITH PENSION FUND|39161090872001|Judith Jarvin Pension Fund|N|2013-07-01|9999-12-31
39170330143|MARGARET ODGERS SUPER FUND|39170330143001|Margaret Odgers Super Fund|N|2013-07-01|9999-12-31
39197876461|GRAHAM WILLIAM MERCER & SANDRA CHRISTINE MERCER|39197876461001|Graham William Mercer & Sandra Christine Mercer|N|2013-07-01|9999-12-31
39239003282|MEJJ SUPER FUND|39239003282001|Mejj Super Fund|N|2013-07-01|9999-12-31
39271962123|HARVEY WELMAN SUPER FUND|39271962123001|Harvey Welman Super Fund|N|2013-07-01|9999-12-31
39297415638|DALLY FAMILY SUPERANNUATION FUND|39297415638001|Dally Family Superannuation Fund|N|2013-07-01|9999-12-31
39431225791|STUART ELDER PRIVATE SUPERANNUATION FUND|39431225791001|Stuart Elder Private Superannuation Fund|N|2013-07-01|9999-12-31
39543043872|CON SIANNIS SUPERANNUATION FUND|39543043872001|Con Siannis Superannuation Fund|N|2013-07-01|9999-12-31
39570905950|SLAMDUNK SUPERANNUATION FUND|39570905950001|Slamdunk Superannuation Fund|N|2013-07-01|9999-12-31
39599525329|MICHAEL J CROSBY SUPERANNUATION FUND|39599525329001|Michael J Crosby Superannuation Fund|N|2013-07-01|9999-12-31
39623897732|The Trustee for ABC Super Fund|39623897732001|ABC Super Fund|N|2013-07-01|9999-12-31
39654661327|R & H I WILLIAMS PRIVATE SUPERANNUATION FUND|39654661327001|R & H I Williams Private Superannuation Fund|N|2013-07-01|9999-12-31
39660031319|G C & A M POPE PRIVATE SUPERANNUATION FUND|39660031319001|G C & A M Pope Private Superannuation Fund|N|2013-07-01|9999-12-31
39665041353|NUNLEF SUPERANNUATION FUND|39665041353001|Nunlef Superannuation Fund|N|2013-07-01|9999-12-31
39668979918|Van Straten Turley Super Fund|39668979918001|Van Straten Turley Super Fund|N|2013-07-01|9999-12-31
39697231455|W & M BELL SUPERANNUATION FUND|39697231455001|W & M Bell Superannuation Fund|N|2013-07-01|9999-12-31
39717607674|THE FIRST PACIFIC SUPERANNUATION BENEFITS FUND|39717607674001|THE FIRST PACIFIC SUPERANNUATION BENEFITS FUND|N|2013-07-01|9999-12-31
39767914285|CHANELLE CONNOLLY SUPERANNUATION FUND|39767914285001|Chanelle Nadin Superannuation Fund|N|2013-07-01|9999-12-31
39771753561|DOW AUSTRALIA SUPERANNUATION FUND|39771753561001|Dow Australia Superannuation Fund|Y|2013-07-01|9999-12-31
39771753561|DOW AUSTRALIA SUPERANNUATION FUND|39771753561002|Dow Australia Superannuation Fund Pensions|Y|2016-02-19|9999-12-31
39827542991|The Trustee for Retirement Wrap|39827542991001|Westpac Group Plan - Defined Benefit|Y|2013-07-01|9999-12-31
39827542991|The Trustee for Retirement Wrap|39827542991002|Panorama Super|N|2016-11-30|9999-12-31
39827542991|The Trustee for Retirement Wrap|BTA0134AU|BT Retirement Selection - Personal Super Plan|Y|2013-07-01|9999-12-31
39827542991|The Trustee for Retirement Wrap|BTA0136AU|BT LIFETIME SUPER - EMPLOYER PLAN|N|2013-07-01|9999-12-31
39827542991|The Trustee for Retirement Wrap|BTA0280AU|BT Super for Life - Retirement Account|Y|2013-07-01|9999-12-31
39827542991|The Trustee for Retirement Wrap|BTA0287AU|BT Super - For Life|N|2013-07-01|9999-12-31
39827542991|The Trustee for Retirement Wrap|TCS0105AU|SuperWrap Pension Plan|Y|2013-07-01|9999-12-31
39827542991|The Trustee for Retirement Wrap|TCS0106AU|SuperWrap Personal Super Plan|N|2013-07-01|9999-12-31
39827542991|The Trustee for Retirement Wrap|WFS0401AU|BT Superannuation Investment Fund|Y|2013-07-01|9999-12-31
39894769735|CUMBRAE SUPERANNUATION FUND|39894769735001|Cumbrae Superannuation Fund|N|2013-07-01|9999-12-31
39923973199|Naschwitz Private Super Fund|39923973199001|Naschwitz Private Super Fund|N|2013-07-01|9999-12-31
39929367503|JOHN SIMS SUPERANNUATION FUND|39929367503001|John Sims Superannuation Fund|N|2013-07-01|9999-12-31
39958106616|THE F AND M VENN PRIVATE SUPER FUND|39958106616001|The F And M Venn Private Super Fund|N|2013-07-01|9999-12-31
40022701955|The Trustee for MLC SUPERANNUATION FUND|40022701955001|MLC Navigator Retirement Plan - Superannuation Service (including Series 2)|N|2013-07-01|2099-01-01
40022701955|The Trustee for MLC SUPERANNUATION FUND|40022701955002|MLC Navigator Retirement Plan - Pension Service (including Series 2)|Y|2013-07-01|2099-01-01
40022701955|The Trustee for MLC SUPERANNUATION FUND|40022701955004|MLC Navigator Access Super|N|2013-07-01|9999-12-31
40022701955|The Trustee for MLC SUPERANNUATION FUND|40022701955006|MLC Wrap Super - Super Service (including Series 2)|N|2013-07-01|2099-01-01
40022701955|The Trustee for MLC SUPERANNUATION FUND|40022701955007|MLC Wrap Super - Pension Service (including Series 2)|Y|2013-07-01|2099-01-01
40022701955|The Trustee for MLC SUPERANNUATION FUND|40022701955009|FC ONE Retirement Builder - Superannuation Service (including Series 2)|N|2013-07-01|2099-01-01
40022701955|The Trustee for MLC SUPERANNUATION FUND|40022701955010|FC ONE Retirement Builder - Pension Service (including Series 2)|Y|2013-07-01|2099-01-01
40022701955|The Trustee for MLC SUPERANNUATION FUND|40022701955012|blueprint Retirement Plan - Superannuation Service|N|2013-07-01|2099-01-01
40022701955|The Trustee for MLC SUPERANNUATION FUND|40022701955013|blueprint Retirement Plan - Pension Service|Y|2013-07-01|2099-01-01
40022701955|The Trustee for MLC SUPERANNUATION FUND|40022701955015|Portfoliofocus - Premium Retirement Service - Superannuation Service|N|2013-07-01|2099-01-01
40022701955|The Trustee for MLC SUPERANNUATION FUND|40022701955016|Portfoliofocus - Premium Retirement Service - Pension Service|Y|2013-07-01|2099-01-01
40022701955|The Trustee for MLC SUPERANNUATION FUND|40022701955018|St Andrew's Retirement Plan - Superannuation Service|N|2013-07-01|2099-01-01
40022701955|The Trustee for MLC SUPERANNUATION FUND|40022701955021|Portfoliofocus - Essentials Super and Pension Service - Super Service|N|2013-07-01|9999-12-31
40022701955|The Trustee for MLC SUPERANNUATION FUND|40022701955023|Enevita Platinum Retirement Mgmt Solution - Superannuation Service (including Series 2)|N|2013-07-01|2099-01-01
40022701955|The Trustee for MLC SUPERANNUATION FUND|40022701955024|Enevita Platinum Retirement Mgmt Solution - Pension Service (including Series 2)|Y|2013-07-01|2099-01-01
40034753675|N K GULVIN SUPER FUND|40034753675001|N K Gulvin Super Fund|N|2013-07-01|9999-12-31
40055452577|O'CONNOR SUPERANNUATION FUND|40055452577001|O'connor Superannuation Fund|N|2013-07-01|9999-12-31
40089068409|DW & CK Aveil Super Fund|40089068409001|Dw & Ck Aveil Super Fund|N|2013-07-01|9999-12-31
40197431667|I SHEPHERD PRIVATE SUPER FUND|40197431667001|Ian Shepherd Private Superannuation Fund|N|2013-07-01|9999-12-31
40253402020|The Trustee for Kingswell Super Fund|40253402020001|Kingswell Super Fund|N|2016-07-27|9999-12-31
40269780149|THE DUNCAN FAMILY SUPERANNUATION FUND|40269780149001|The Duncan Family Superannuation Fund|N|2013-07-01|9999-12-31
40312136339|M J & R MATTHEW SUPER FUND|40312136339001|M J & R Matthew Super Fund|N|2013-07-01|9999-12-31
40315204922|ROSS WILLIAM HUGGINS ALLOCATED PENSION FUND|40315204922001|Ross William Huggins Allocated Pension Fund|N|2013-07-01|9999-12-31
40328908469|THE TRUSTEE FOR COLONIAL SUPER RETIREMENT FUND|40328908469101|Commonwealth Personal Superannuation & Rollover Plan|N|2013-07-01|9999-12-31
40328908469|THE TRUSTEE FOR COLONIAL SUPER RETIREMENT FUND|40328908469102|Commonwealth SuperSelect|N|2013-07-01|9999-12-31
40328908469|THE TRUSTEE FOR COLONIAL SUPER RETIREMENT FUND|40328908469103|Commonwealth PensionSelect|Y|2013-07-01|9999-12-31
40328908469|THE TRUSTEE FOR COLONIAL SUPER RETIREMENT FUND|40328908469221|Ilinked ManagedSP|N|2013-07-01|9999-12-31
40328908469|THE TRUSTEE FOR COLONIAL SUPER RETIREMENT FUND|40328908469222|Ilinked Retirement|N|2013-07-01|9999-12-31
40328908469|THE TRUSTEE FOR COLONIAL SUPER RETIREMENT FUND|40328908469223|Ilinked RetirePlus|N|2013-07-01|9999-12-31
40328908469|THE TRUSTEE FOR COLONIAL SUPER RETIREMENT FUND|40328908469224|Ilinked SuperClu|N|2013-07-01|9999-12-31
40328908469|THE TRUSTEE FOR COLONIAL SUPER RETIREMENT FUND|40328908469225|Ilinked Superwise4|N|2013-07-01|9999-12-31
40328908469|THE TRUSTEE FOR COLONIAL SUPER RETIREMENT FUND|40328908469226|Ilinked Superwise5|N|2013-07-01|9999-12-31
40328908469|THE TRUSTEE FOR COLONIAL SUPER RETIREMENT FUND|40328908469231|Colonial Select Personal Superannuation ADFPS|N|2013-07-01|9999-12-31
40328908469|THE TRUSTEE FOR COLONIAL SUPER RETIREMENT FUND|40328908469232|Colonial Select Personal Superannuation CMPS|N|2013-07-01|9999-12-31
40328908469|THE TRUSTEE FOR COLONIAL SUPER RETIREMENT FUND|40328908469233|Colonial Select Personal Superannuation MPPS|N|2013-07-01|9999-12-31
40328908469|THE TRUSTEE FOR COLONIAL SUPER RETIREMENT FUND|40328908469234|Colonial Select Personal Superannuation PRUPS|N|2013-07-01|9999-12-31
40328908469|THE TRUSTEE FOR COLONIAL SUPER RETIREMENT FUND|40328908469235|Colonial Select Personal Superannuation SCPS|N|2013-07-01|9999-12-31
40328908469|THE TRUSTEE FOR COLONIAL SUPER RETIREMENT FUND|40328908469236|Colonial Personal Superannuation Portfolio.|N|2013-07-01|9999-12-31
40328908469|THE TRUSTEE FOR COLONIAL SUPER RETIREMENT FUND|40328908469238|Colonial Allocated Pension|Y|2013-07-01|9999-12-31
40328908469|THE TRUSTEE FOR COLONIAL SUPER RETIREMENT FUND|40328908469239|Colonial Fixed Income Retirement Plan|Y|2013-07-01|9999-12-31
40328908469|THE TRUSTEE FOR COLONIAL SUPER RETIREMENT FUND|40328908469242|Ex-Prudential Super|N|2013-07-01|9999-12-31
40328908469|THE TRUSTEE FOR COLONIAL SUPER RETIREMENT FUND|40328908469247|CPSL Master Fund Superannuation|N|2013-07-01|9999-12-31
40328908469|THE TRUSTEE FOR COLONIAL SUPER RETIREMENT FUND|40328908469310|Colonial Traditional and Personal Super|N|2014-08-11|9999-12-31
40328908469|THE TRUSTEE FOR COLONIAL SUPER RETIREMENT FUND|40328908469350|Colonial Risk Super|N|2014-08-11|9999-12-31
40379795537|R B SUMMERS PRIVATE SUPER FUND|40379795537001|R B Summers Private Super Fund|N|2013-07-01|2019-06-30
40397010278|ADELE WINTER SUPER FUND|40397010278001|Adele Winter Super Fund|N|2013-07-01|9999-12-31
40415196560|BALGOWAN SUPER FUND|40415196560001|Balgowan Super Fund|N|2013-07-01|9999-12-31
40419028913|BOB AND VIVIEN PIPER RETIREMENT FUND|40419028913001|Bob And Vivien Piper Retirement Fund|N|2013-07-01|9999-12-31
40486891923|The Trustee for The N & C Sands Private Superannuation Fund|40486891923001|The N & C Sands Private Superannuation Fund|N|2013-07-01|9999-12-31
40497299726|MACE SUPERANNUATION FUND|40497299726001|Mace Superannuation Fund|N|2013-07-01|9999-12-31
40499208966|D & P O FOX SUPER FUND|40499208966001|D & P O Fox Super Fund|N|2016-09-07|9999-12-31
40586548205|The Trustee for The Aracon Superannuation Fund|40586548205001|The ARA Retirement Fund|N|2013-07-01|9999-12-31
40586548205|The Trustee for The Aracon Superannuation Fund|40586548205002|FairVine|N|2019-03-12|9999-12-31
40587035814|P G SKLAVOS PRIVATE SUPERANNUATION FUND|40587035814001|P G Sklavos Private Superannuation Fund|N|2013-07-01|9999-12-31
40651037780|THE TRUSTEE FOR SOUTHERN STATE SUPERANNUATION SCHEME|40651037780001|Super SA - Triple S Scheme|Y|2013-12-16|9999-12-31
40658183249|K C P SUPER FUND|40658183249001|K C P Super Fund|N|2013-07-01|9999-12-31
40700127501|HELEN MCCARTHY PRIVATE SUPER FUND|40700127501001|Helen Mccarthy Private Super Fund|N|2013-07-01|9999-12-31
40725210021|The Trustee for WELCH SUPER FUND|40725210021001|Welch Super Fund|N|2013-07-01|9999-12-31
40725722496|The Trustee for DPM RETIREMENT SERVICE|40725722496001|DPM Retirement Service - Superannuation Service|N|2013-07-01|2099-01-01
40725722496|The Trustee for DPM RETIREMENT SERVICE|40725722496002|DPM Retirement Service - Pension Service|Y|2013-07-01|2099-01-01
40783906050|DOYLE SUPER FUND|40783906050001|DOYLE SUPER FUND|N|2013-07-01|9999-12-31
40793015158|J & J LONARD SUPERANNUATION FUND|40793015158001|J & J Lonard Superannuation Fund|N|2013-07-01|2019-06-30
40891649490|The Trustee for McCarroll Superannuation Fund|40891649490001|MCCARROLL SUPERANNUATION FUND|N|2013-12-19|9999-12-31
40911452618|THE G J SISSON PRIVATE SUPERANNUATION FUND|40911452618001|The G J Sisson Private Superannuation Fund|N|2013-07-01|9999-12-31
40935242135|RICHARDS FAMILY SUPERANNUATION FUND|40935242135001|Richards Family Superannuation Fund|N|2019-01-25|9999-12-31
40944278711|The Trustee for Mulder Family Super Fund|40944278711001|Mulder Family Super Fund|N|2013-07-01|9999-12-31
41025240025|The trustee for Scott Superannuation Fund|41025240025001|SCOTT SUPERANNUATION FUND|N|2018-08-23|9999-12-31
41041613651|M A COUNT PRIVATE SUPER FUND|41041613651001|M A Count Private Super Fund|N|2013-07-01|9999-12-31
41099175162|AXON FAMILY SUPER FUND|41099175162001|Axon Family Super Fund|N|2013-07-01|9999-12-31
41272198829|QANTAS SUPERANNUATION PLAN|41272198829001|Qantas Superannuation Plan|N|2018-06-30|9999-12-31
41272198829|QANTAS SUPERANNUATION PLAN|41272198829401|Qantas Superannuation Plan - Gateway|N|2014-10-15|9999-12-31
41272198829|QANTAS SUPERANNUATION PLAN|41272198829499|Qantas Superannuation Plan - pensions|Y|2014-10-15|9999-12-31
41292511335|BAYBARKERS PRIVATE SUPER FUND|41292511335001|Baybarkers Private Super Fund|N|2013-07-01|9999-12-31
41349965137|P K MUMFORD PRIVATE SUPERANNUATION FUND|41349965137001|P K Mumford Private Superannuation Fund|N|2013-07-01|9999-12-31
41404786531|D G JENKINS PRIVATE ALLOCATED PENSION FUND|41404786531001|D G Jenkins Private Allocated Pension Fund|N|2013-07-01|9999-12-31
41427404587|K & G White Superannuation Fund|41427404587001|K & G White Superannuation Fund|N|2013-07-01|9999-12-31
41432429827|ANGELITA KOHLMUS PRIVATE SUPERANNUATION FUND|41432429827001|Angelita Kohlmus Private Superannuation Fund|N|2013-07-01|9999-12-31
41480824034|COLIN DAVID GILBERT PERSONAL PENS PLAN|41480824034001|Colin David Gilbert Personal Pension Plan|N|2013-07-01|9999-12-31
41565628852|Grant Family Superannuation Fund|41565628852001|Grant Family Superannuation Fund|N|2013-07-01|9999-12-31
41591863294|INVESTORS DIVERSIFIED SERV P / L PSF|41591863294001|Investors Diversified Serv P / L PSF|N|2013-07-01|9999-12-31
41610133422|B & GA Wiggins Super Fund|41610133422001|B & Ga Wiggins Super Fund|N|2013-07-01|9999-12-31
41730728182|ELDER FAMILY SUPER FUND|41730728182001|Elder Family Superannuation Fund|N|2013-07-01|9999-12-31
41772007500|The Trustee for PERPETUAL WEALTHFOCUS SUPERANNUATION FUND|PER0068AU|Perpetual WealthFocus Super Plan|N|2014-07-01|9999-12-31
41772007500|The Trustee for PERPETUAL WEALTHFOCUS SUPERANNUATION FUND|PER0403AU|Perpetual WealthFocus Allocated Pension Plan|Y|2014-07-01|9999-12-31
41940556425|JOCK GRAY PRIVATE PENSION FUND|41940556425001|Jock Gray Private Pension Fund|N|2013-07-01|9999-12-31
42045077895|The Trustee for AUSTRALIA POST SUPERANNUATION SCHEME|42045077895001|Australia Post Superannuation Scheme|N|2013-07-01|9999-12-31
42045077895|The Trustee for AUSTRALIA POST SUPERANNUATION SCHEME|42045077895002|Australia Post Superannuation Scheme - Pensions|N|2017-03-30|9999-12-31
42093108789|A & C Ward Superannuation Fund|42093108789001|A & C Ward Superannuation Fund|N|2013-07-01|9999-12-31
42142142507|UNIVERSITY OF NEW ENGLAND PROFESSORIAL SUPERANNUATION FUND|42142142507001|UNIVERSITY OF NEW ENGLAND PROFESSORIAL SUPERANNUATION FUND|Y|2014-10-30|9999-12-31
42230466246|COLIN JONES PRIVATE SUPER FUND|42230466246001|Colin Jones Private Super Fund|N|2013-07-01|9999-12-31
42311394318|GC SUPER FUND|42311394318001|GC Super Fund|N|2013-07-01|9999-12-31
42366986276|K D HOLDSWORTH PRIVATE SUPERANNUATION FUND|42366986276001|K D Holdsworth Private Superannuation Fund|N|2013-07-01|9999-12-31
42380276529|PETROLITO FAMILY SUPERANNUATION FUND|42380276529001|Petrolito Family Superannuation Fund|N|2015-03-11|9999-12-31
